id,player_id,player,direction,date,date_precision,season,club,club_id,fee_gbp,fee_raw,fee_kind,market_value_eur,type
2010-08-16-bebe-in,bebe,Bébé,in,2010-08-16,day,2010-11,Vitoria de Guimaraes,vitoria-de-guimaraes,7400000,£7.4m,fee,,permanent
2010-08-20-rodrigo-possebon-out,rodrigo-possebon,Rodrigo Possebon,out,2010-08-20,day,2010-11,Santos,santos,,£,unknown,,permanent
2010-11-27-anders-lindegaard-in,anders-lindegaard,Anders Lindegaard,in,2010-11-27,day,2010-11,Aalesund FK,aalesund-fk,,£,unknown,3200000,permanent
2011-01-07-james-chester-out,james-chester,James Chester,out,2011-01-07,day,2010-11,Hull City,hull-city,300000,£300,fee,,permanent
2011-02-02-gary-neville-out,gary-neville,Gary Neville,out,2011-02-02,day,2010-11,,,,,unknown,,retired
2011-03-01-adnan-januzaj-in,adnan-januzaj,Adnan Januzaj,in,2011-03-01,day,2010-11,RSC Anderlecht,rsc-anderlecht,575000,£575K,fee,,permanent
2011-05-28-edwin-van-der-sar-out,edwin-van-der-sar,Edwin van der Sar,out,2011-05-28,day,2010-11,,,,,unknown,,retired
2011-05-31-paul-scholes-out,paul-scholes,Paul Scholes,out,2011-05-31,day,2010-11,,,,,unknown,,retired
2011-06-01-owen-hargreaves-out,owen-hargreaves,Owen Hargreaves,out,2011-06-01,month,2010-11,,,,,unknown,,released
2011-06-01-phil-jones-in,phil-jones,Phil Jones,in,2011-06-01,month,2010-11,Blackburn Rovers,blackburn-rovers,17000000,£17m,fee,10000000,permanent
2011-06-22-ashley-young-in,ashley-young,Ashley Young,in,2011-06-22,day,2010-11,Aston Villa,aston-villa,16000000,£16m,fee,20000000,permanent
2011-06-29-david-de-gea-in,david-de-gea,David de Gea,in,2011-06-29,day,2010-11,Atletico Madrid,atletico-madrid,18000000,£18m,fee,18000000,permanent
2011-07-01-paddy-mcnair-in,paddy-mcnair,Paddy McNair,in,2011-07-01,day,2011-12,,,,,none,,youth
2011-07-07-john-o-shea-out,john-o-shea,John O'Shea,out,2011-07-07,day,2011-12,Sunderland,sunderland,,£Undisclosed,undisclosed,,permanent
2011-07-07-wesley-brown-out,,Wesley Brown,out,2011-07-07,day,2011-12,Sunderland,sunderland,1000000,£1m,fee,,permanent
2011-08-09-gabriel-obertan-out,gabriel-obertan,Gabriel Obertan,out,2011-08-09,day,2011-12,Newcastle United,newcastle-united,,£undisclosed,undisclosed,,permanent
2012-01-13-darron-gibson-out,darron-gibson,Darron Gibson,out,2012-01-13,day,2011-12,Everton,everton,,£undisclosed fee,undisclosed,,permanent
2012-01-28-mame-biram-diouf-out,mame-biram-diouf,Mame Biram Diouf,out,2012-01-28,day,2011-12,Hannover 96,hannover-96,,£undisclosed,undisclosed,,permanent
2012-01-31-ravel-morrison-out,ravel-morrison,Ravel Morrison,out,2012-01-31,day,2011-12,West Ham United,west-ham-united,1000000,£1m,fee,,permanent
2012-05-15-ritchie-de-laet-out,ritchie-de-laet,Ritchie De Laet,out,2012-05-15,day,2011-12,Leicester City,leicester-city,,£undisclosed,undisclosed,,permanent
2012-05-17-michael-owen-out,michael-owen,Michael Owen,out,2012-05-17,day,2011-12,,,,,unknown,,released
2012-06-12-nick-powell-in,nick-powell,Nick Powell,in,2012-06-12,day,2011-12,Crewe Alexandra,crewe-alexandra,4000000,£4m,fee,3000000,permanent
2012-06-19-tomasz-kuszczak-out,tomasz-kuszczak,Tomasz Kuszczak,out,2012-06-19,day,2011-12,Brighton & Hove Albion,brighton-and-hove-albion,,£?m,unknown,,permanent
2012-06-22-shinji-kagawa-in,shinji-kagawa,Shinji Kagawa,in,2012-06-22,day,2011-12,Borussia Dortmund,borussia-dortmund,,£,unknown,22000000,permanent
2012-07-01-andreas-pereira-in,andreas-pereira,Andreas Pereira,in,2012-07-01,day,2012-13,,,,,none,,youth
2012-07-01-castro-pereira-in,,Castro Pereira,in,2012-07-01,year,2012-13,,,,,none,,youth
2012-07-01-james-wilson-in,james-wilson,James Wilson,in,2012-07-01,day,2012-13,,,,,none,,youth
2012-07-01-josh-harrop-in,josh-harrop,Josh Harrop,in,2012-07-01,month,2012-13,,,,,none,,youth
2012-07-01-reece-james-in,reece-james,Reece James,in,2012-07-01,day,2012-13,,,,,none,,youth
2012-07-03-paul-pogba-out,paul-pogba,Paul Pogba,out,2012-07-03,day,2012-13,Juventus,juventus,,£?m,unknown,3500000,permanent
2012-07-05-tom-lawrence-in,tom-lawrence,Tom Lawrence,in,2012-07-05,day,2012-13,,,,,none,,youth
2012-07-09-ji-sung-park-out,,Ji-Sung Park,out,2012-07-09,day,2012-13,Queens Park Rangers,queens-park-rangers,2000000,£2m,fee,,permanent
2012-08-17-robin-van-persie-in,robin-van-persie,Robin van Persie,in,2012-08-17,day,2012-13,Arsenal,arsenal,24000000,£24m,fee,47500000,permanent
2012-08-21-alexander-buttner-in,alexander-buttner,Alexander Büttner,in,2012-08-21,day,2012-13,Vitesse Arnhem,vitesse-arnhem,,£?m,unknown,6000000,permanent
2012-08-23-ezekiel-fryers-out,,Ezekiel Fryers,out,2012-08-23,day,2012-13,Standard Liege,standard-liege,,£,unknown,,permanent
2012-08-31-dimitar-berbatov-out,dimitar-berbatov,Dimitar Berbatov,out,2012-08-31,day,2012-13,Fulham,fulham,4000000,£4m,fee,,permanent
2013-01-02-joshua-king-out,joshua-king,Joshua King,out,2013-01-02,day,2012-13,Blackburn Rovers,blackburn-rovers,,£Undisclosed,undisclosed,,permanent
2013-01-08-robbie-brady-out,robbie-brady,Robbie Brady,out,2013-01-08,day,2012-13,Hull City,hull-city,,£Undisclosed,undisclosed,,permanent
2013-01-26-wilfred-zaha-in,,Wilfred Zaha,in,2013-01-26,day,2012-13,Crystal Palace,crystal-palace,,£??m,unknown,,permanent
2013-06-11-guillermo-varela-in,guillermo-varela,Guillermo Varela,in,2013-06-11,day,2012-13,Penarol,penarol,2800000,£2.8m,fee,1750000,permanent
2013-07-01-axel-tuanzebe-in,axel-tuanzebe,Axel Tuanzebe,in,2013-07-01,day,2013-14,,,,,none,,youth
2013-07-01-cameron-borthwick-jackson-in,cameron-borthwick-jackson,Cameron Borthwick-Jackson,in,2013-07-01,day,2013-14,,,,,none,,youth
2013-07-01-demitri-mitchell-in,,Demitri Mitchell,in,2013-07-01,year,2013-14,,,,,none,,youth
2013-07-01-donald-love-in,donald-love,Donald Love,in,2013-07-01,year,2013-14,,,,,none,,youth
2013-07-01-joe-riley-in,joe-riley,Joe Riley,in,2013-07-01,day,2013-14,,,,,none,,youth
2013-08-20-scott-wootton-out,scott-wootton,Scott Wootton,out,2013-08-20,day,2013-14,Leeds United,leeds-united,,£Undisclosed,undisclosed,,permanent
2013-09-02-marouane-fellaini-in,marouane-fellaini,Marouane Fellaini,in,2013-09-02,day,2013-14,Everton,everton,27500000,£27.5m,fee,28000000,permanent
2013-09-02-saidy-janko-in,saidy-janko,Saidy Janko,in,2013-09-02,day,2013-14,FC Zurich,fc-zurich,,£??m,unknown,,permanent
2014-01-01-fabio-da-silva-out,,Fabio da Silva,out,2014-01-01,month,2013-14,Cardiff City,cardiff-city,,£??,unknown,,permanent
2014-01-23-juan-mata-in,juan-mata,Juan Mata,in,2014-01-23,day,2013-14,Chelsea,chelsea,37100000,£37.1m,fee,38000000,permanent
2014-01-31-larnell-cole-out,larnell-cole,Larnell Cole,out,2014-01-31,day,2013-14,Fulham,fulham,,£?,unknown,,permanent
2014-01-31-ryan-tunnicliffe-out,ryan-tunnicliffe,Ryan Tunnicliffe,out,2014-01-31,day,2013-14,Fulham,fulham,,£?,unknown,,permanent
2014-05-19-ryan-giggs-out,ryan-giggs,Ryan Giggs,out,2014-05-19,day,2013-14,,,,,unknown,1000000,retired
2014-05-27-federico-macheda-out,federico-macheda,Federico Macheda,out,2014-05-27,day,2013-14,Cardiff City,cardiff-city,,£Free,free,,permanent
2014-06-24-alex-buttner-out,alexander-buttner,Alexander Büttner,out,2014-06-24,day,2013-14,Dynamo Moscow,dynamo-moscow,4400000,£4.4m,fee,3500000,permanent
2014-06-26-ander-herrera-in,ander-herrera,Ander Herrera,in,2014-06-26,day,2013-14,Athletic Bilbao,athletic-bilbao,29000000,£29m,fee,27000000,permanent
2014-06-27-luke-shaw-in,luke-shaw,Luke Shaw,in,2014-06-27,day,2013-14,Southampton,southampton,27000000,£27m,fee,22000000,permanent
2014-07-01-marcus-rashford-in,marcus-rashford,Marcus Rashford,in,2014-07-01,day,2014-15,,,,,none,,youth
2014-07-01-nemanja-vidic-out,nemanja-vidic,Nemanja Vidić,out,2014-07-01,day,2014-15,Inter Milan,inter-milan,,£Free,free,7500000,permanent
2014-07-17-rio-ferdinand-out,rio-ferdinand,Rio Ferdinand,out,2014-07-17,day,2014-15,Queens Park Rangers,queens-park-rangers,,£Free,free,1000000,permanent
2014-07-21-patrice-evra-out,patrice-evra,Patrice Evra,out,2014-07-21,day,2014-15,Juventus,juventus,1500000,£1.5m,fee,4000000,permanent
2014-07-25-bebe-out,bebe,Bébé,out,2014-07-25,day,2014-15,SL Benfica,sl-benfica,2250000,£2.25m,fee,,permanent
2014-08-19-marcos-rojo-in,marcos-rojo,Marcos Rojo,in,2014-08-19,day,2014-15,Sporting Lisbon,sporting-lisbon,16000000,£16m + Nani loan for season),fee,12000000,permanent
2014-08-26-angel-di-maria-in,angel-di-maria,Ángel Di María,in,2014-08-26,day,2014-15,Real Madrid,real-madrid,59700000,£59.7m,fee,50000000,permanent
2014-08-31-daley-blind-in,daley-blind,Daley Blind,in,2014-08-31,day,2014-15,Ajax,ajax,13800000,£13.8m,fee,12000000,permanent
2014-08-31-shinji-kagawa-out,shinji-kagawa,Shinji Kagawa,out,2014-08-31,day,2014-15,Borussia Dortmund,borussia-dortmund,6300000,£6.3m,fee,15000000,permanent
2014-09-01-danny-welbeck-out,danny-welbeck,Danny Welbeck,out,2014-09-01,day,2014-15,Arsenal,arsenal,16000000,£16m,fee,17000000,permanent
2014-09-01-radamel-falcao-in,radamel-falcao,Radamel Falcao,in,2014-09-01,day,2014-15,,,,,unknown,55000000,permanent
2014-09-01-tom-lawrence-out,tom-lawrence,Tom Lawrence,out,2014-09-01,day,2014-15,Leicester City,leicester-city,1000000,£1m,fee,1000000,permanent
2014-09-02-timothy-fosu-mensah-in,timothy-fosu-mensah,Timothy Fosu-Mensah,in,2014-09-02,day,2014-15,,,,,none,,youth
2015-01-08-michael-keane-out,michael-keane,Michael Keane,out,2015-01-08,day,2014-15,Burnley,burnley,2000000,£2m,fee,2000000,permanent
2015-01-08-victor-valdes-in,victor-valdes,Víctor Valdés,in,2015-01-08,day,2014-15,,,,£Free,free,5000000,permanent
2015-02-02-darren-fletcher-out,darren-fletcher,Darren Fletcher,out,2015-02-02,day,2014-15,West Bromwich Albion,west-bromwich-albion,,£Free,free,2000000,permanent
2015-02-02-marnick-vermilj-out,,Marnick Vermilj,out,2015-02-02,day,2014-15,Sheffield United,sheffield-united,,£undisclosed,undisclosed,,permanent
2015-02-02-wilfred-zaha-out,,Wilfred Zaha,out,2015-02-02,day,2014-15,Crystal Palace,crystal-palace,,£undisclosed,undisclosed,,permanent
2015-02-03-anderson-out,anderson,Anderson,out,2015-02-03,day,2014-15,Internacional,internacional,,£Free,free,4000000,permanent
2015-05-24-radamel-falcao-out,radamel-falcao,Radamel Falcao,out,2015-05-24,day,2014-15,AS Monaco,as-monaco,,,unknown,35000000,loan
2015-06-06-tom-cleverley-out,tom-cleverley,Tom Cleverley,out,2015-06-06,day,2014-15,Everton,everton,,£,unknown,9000000,permanent
2015-06-12-memphis-depay-in,memphis-depay,Memphis Depay,in,2015-06-12,day,2014-15,PSV Eindhoven,psv-eindhoven,31000000,£31m,fee,28000000,permanent
2015-07-01-ben-amos-out,ben-amos,Ben Amos,out,2015-07-01,day,2015-16,Bolton Wanderers,bolton-wanderers,,£Free,free,750000,permanent
2015-07-01-robin-van-persie-out,robin-van-persie,Robin van Persie,out,2015-07-01,month,2015-16,Fenerbache,fenerbache,4700000,£4.7m,fee,15000000,permanent
2015-07-01-saidy-janko-out,saidy-janko,Saidy Janko,out,2015-07-01,day,2015-16,Glasgow Celtic,glasgow-celtic,,£Free,free,,permanent
2015-07-01-tom-thorpe-out,tom-thorpe,Tom Thorpe,out,2015-07-01,day,2015-16,Rotherham United,rotherham-united,,£Free,free,200000,permanent
2015-07-06-nani-out,nani,Nani,out,2015-07-06,day,2015-16,Fenerbache,fenerbache,4250000,£4.25m,fee,15000000,permanent
2015-07-11-matteo-darmian-in,matteo-darmian,Matteo Darmian,in,2015-07-11,day,2015-16,Torino,torino,13600000,£13.6m,fee,12000000,permanent
2015-07-13-bastian-schweinsteiger-in,bastian-schweinsteiger,Bastian Schweinsteiger,in,2015-07-13,day,2015-16,Bayern Munich,bayern-munich,14400000,£14.4m,fee,22000000,permanent
2015-07-13-morgan-schneiderlin-in,morgan-schneiderlin,Morgan Schneiderlin,in,2015-07-13,day,2015-16,Southampton,southampton,25000000,£25m,fee,28000000,permanent
2015-07-21-reece-james-out,reece-james,Reece James,out,2015-07-21,day,2015-16,Wigan Athletic,wigan-athletic,,£undisclosed fee,undisclosed,750000,permanent
2015-07-27-sergio-romero-in,sergio-romero,Sergio Romero,in,2015-07-27,day,2015-16,AS Monaco,as-monaco,,£free,free,5000000,permanent
2015-08-01-dean-henderson-in,dean-henderson,Dean Henderson,in,2015-08-01,month,2015-16,,,,,none,,youth
2015-08-03-rafael-da-silva-out,,Rafael da Silva,out,2015-08-03,day,2015-16,Olympique Lyon,olympique-lyon,2100000,£2.1m,fee,,permanent
2015-08-06-angel-di-maria-out,angel-di-maria,Ángel Di María,out,2015-08-06,day,2015-16,Paris Saint Germain,paris-saint-germain,44300000,£44.3m,fee,50000000,permanent
2015-08-29-jonny-evans-out,jonny-evans,Jonny Evans,out,2015-08-29,day,2015-16,West Bromwich Albion,west-bromwich-albion,8000000,£8m,fee,6000000,permanent
2015-08-31-anders-lindegaard-out,anders-lindegaard,Anders Lindegaard,out,2015-08-31,day,2015-16,West Bromwich Albion,west-bromwich-albion,,£free,free,1500000,permanent
2015-08-31-anthony-martial-in,anthony-martial,Anthony Martial,in,2015-08-31,day,2015-16,AS Monaco,as-monaco,36000000,£36m,fee,25000000,permanent
2015-08-31-javier-hernandez-out,chicharito,Chicharito,out,2015-08-31,day,2015-16,Bayern Leverkusen,bayern-leverkusen,7300000,£7.3m,fee,10000000,permanent
2015-09-01-reagan-poole-in,,Reagan Poole,in,2015-09-01,day,2015-16,Newport County,newport-county,,£undisclosed,undisclosed,,permanent
2016-06-08-eric-bailly-in,eric-bailly,Eric Bailly,in,2016-06-08,day,2015-16,Villarreal,villarreal,30000000,£30m,fee,20000000,permanent
2016-07-01-angel-gomes-in,angel-gomes,Angel Gomes,in,2016-07-01,day,2016-17,,,,,none,,youth
2016-07-01-zlatan-ibrahimovic-in,zlatan-ibrahimovic,Zlatan Ibrahimović,in,2016-07-01,day,2016-17,Paris Saint Germain,paris-saint-germain,,£Free,free,15000000,permanent
2016-07-06-henrikh-mkhitaryan-in,henrikh-mkhitaryan,Henrikh Mkhitaryan,in,2016-07-06,day,2016-17,Borrusia Dortmund,borrusia-dortmund,26000000,£26m,fee,37000000,permanent
2016-07-07-victor-valdes-out,victor-valdes,Víctor Valdés,out,2016-07-07,day,2016-17,Middlesbrough,middlesbrough,,£Free,free,2500000,permanent
2016-07-13-nick-powell-out,nick-powell,Nick Powell,out,2016-07-13,day,2016-17,Wigan Athletic,wigan-athletic,,£Free,free,1500000,permanent
2016-07-27-tahith-chong-in,tahith-chong,Tahith Chong,in,2016-07-27,day,2016-17,Feyenoord,feyenoord,,£??m,unknown,,permanent
2016-08-09-paul-pogba-in,paul-pogba,Paul Pogba,in,2016-08-09,day,2016-17,FC Juventus,fc-juventus,92250000,£92.25m,fee,70000000,permanent
2016-08-11-donald-love-out,donald-love,Donald Love,out,2016-08-11,day,2016-17,Sunderland,sunderland,5500000,£5.5m with Paddy McNair,fee,1000000,permanent
2016-08-11-paddy-mcnair-out,paddy-mcnair,Paddy McNair,out,2016-08-11,day,2016-17,Sunderland,sunderland,5500000,£5.5m with Donald Love,fee,4000000,permanent
2016-08-22-tyler-blackett-out,tyler-blackett,Tyler Blackett,out,2016-08-22,day,2016-17,Reading,reading,,£??,unknown,1000000,permanent
2016-08-30-will-keane-out,will-keane,Will Keane,out,2016-08-30,day,2016-17,Hull City,hull-city,,£undisclosed,undisclosed,1500000,permanent
2016-08-31-james-weir-out,james-weir,James Weir,out,2016-08-31,day,2016-17,Hull City,hull-city,,£??,unknown,500000,permanent
2017-01-12-morgan-schneiderlin-out,morgan-schneiderlin,Morgan Schneiderlin,out,2017-01-12,day,2016-17,Everton,everton,20000000,£20m + £4m add-ons,fee,22000000,permanent
2017-01-20-memphis-depay-out,memphis-depay,Memphis Depay,out,2017-01-20,day,2016-17,,,16000000,£16m + add ons,fee,19000000,permanent
2017-03-29-bastian-schweinsteiger-out,bastian-schweinsteiger,Bastian Schweinsteiger,out,2017-03-29,day,2016-17,Chicago Fire,chicago-fire,,£,unknown,5000000,permanent
2017-07-01-brandon-williams-in,brandon-williams,Brandon Williams,in,2017-07-01,day,2017-18,,,,,none,,youth
2017-07-01-di-shon-bernard-in,di-shon-bernard,Di'Shon Bernard,in,2017-07-01,month,2017-18,,,,,none,,youth
2017-07-01-dmani-bughall-mellor-in,,Dmani Bughall-Mellor,in,2017-07-01,day,2017-18,,,,,none,,youth
2017-07-01-dylan-levitt-in,dylan-levitt,Dylan Levitt,in,2017-07-01,month,2017-18,,,,,none,,youth
2017-07-01-ethan-laird-in,ethan-laird,Ethan Laird,in,2017-07-01,month,2017-18,,,,,none,,youth
2017-07-01-james-garner-in,james-garner,James Garner,in,2017-07-01,day,2017-18,,,,,none,,youth
2017-07-01-mason-greenwood-in,mason-greenwood,Mason Greenwood,in,2017-07-01,day,2017-18,,,,,none,,youth
2017-07-01-victor-lindelof-in,victor-lindelof,Victor Lindelöf,in,2017-07-01,day,2017-18,SL Benfica,sl-benfica,31000000,£31m,fee,22000000,permanent
2017-07-03-josh-harrop-out,josh-harrop,Josh Harrop,out,2017-07-03,day,2017-18,Preston North End,preston-north-end,,£,unknown,250000,permanent
2017-07-09-wayne-rooney-out,wayne-rooney,Wayne Rooney,out,2017-07-09,day,2017-18,Everton,everton,,£undisclosed,undisclosed,15000000,permanent
2017-07-10-romelu-lukaku-in,romelu-lukaku,Romelu Lukaku,in,2017-07-10,day,2017-18,Everton,everton,75000000,£75m + £15m add ons,fee,50000000,permanent
2017-07-12-adnan-januzaj-out,adnan-januzaj,Adnan Januzaj,out,2017-07-12,day,2017-18,Real Sociedad,real-sociedad,9800000,£9.8m,fee,7000000,permanent
2017-07-31-nemanja-matic-in,nemanja-matic,Nemanja Matić,in,2017-07-31,day,2017-18,Chelsea,chelsea,40000000,£40m,fee,35000000,permanent
